Index,Prime_Number,Is_Even,Digit_Count,Last_Digit,Gap_From_Previous
35759,424771,False,6,1,2
35760,424777,False,6,7,6
35761,424811,False,6,1,34
35762,424817,False,6,7,6
35763,424819,False,6,9,2
35764,424829,False,6,9,10
35765,424841,False,6,1,12
35766,424843,False,6,3,2
35767,424849,False,6,9,6
35768,424861,False,6,1,12
35769,424867,False,6,7,6
35770,424889,False,6,9,22
35771,424891,False,6,1,2
35772,424903,False,6,3,12
35773,424909,False,6,9,6
35774,424913,False,6,3,4
35775,424939,False,6,9,26
35776,424961,False,6,1,22
35777,424967,False,6,7,6
35778,424997,False,6,7,30
35779,425003,False,6,3,6
35780,425027,False,6,7,24
35781,425039,False,6,9,12
35782,425057,False,6,7,18
35783,425059,False,6,9,2
35784,425071,False,6,1,12
35785,425083,False,6,3,12
35786,425101,False,6,1,18
35787,425107,False,6,7,6
35788,425123,False,6,3,16
35789,425147,False,6,7,24
35790,425149,False,6,9,2
35791,425189,False,6,9,40
35792,425197,False,6,7,8
35793,425207,False,6,7,10
35794,425233,False,6,3,26
35795,425237,False,6,7,4
35796,425251,False,6,1,14
35797,425273,False,6,3,22
35798,425279,False,6,9,6
35799,425281,False,6,1,2
35800,425291,False,6,1,10
35801,425297,False,6,7,6
35802,425309,False,6,9,12
35803,425317,False,6,7,8
35804,425329,False,6,9,12
35805,425333,False,6,3,4
35806,425363,False,6,3,30
35807,425377,False,6,7,14
35808,425387,False,6,7,10
35809,425393,False,6,3,6
35810,425417,False,6,7,24
35811,425419,False,6,9,2
35812,425423,False,6,3,4
35813,425441,False,6,1,18
35814,425443,False,6,3,2
35815,425471,False,6,1,28
35816,425473,False,6,3,2
35817,425489,False,6,9,16
35818,425501,False,6,1,12
35819,425519,False,6,9,18
35820,425521,False,6,1,2
35821,425533,False,6,3,12
35822,425549,False,6,9,16
35823,425563,False,6,3,14
35824,425591,False,6,1,28
35825,425603,False,6,3,12
35826,425609,False,6,9,6
35827,425641,False,6,1,32
35828,425653,False,6,3,12
35829,425681,False,6,1,28
35830,425701,False,6,1,20
35831,425713,False,6,3,12
35832,425779,False,6,9,66
35833,425783,False,6,3,4
35834,425791,False,6,1,8
35835,425801,False,6,1,10
35836,425813,False,6,3,12
35837,425819,False,6,9,6
35838,425837,False,6,7,18
35839,425839,False,6,9,2
35840,425851,False,6,1,12
35841,425857,False,6,7,6
35842,425861,False,6,1,4
35843,425869,False,6,9,8
35844,425879,False,6,9,10
35845,425899,False,6,9,20
35846,425903,False,6,3,4
35847,425911,False,6,1,8
35848,425939,False,6,9,28
35849,425959,False,6,9,20
35850,425977,False,6,7,18
35851,425987,False,6,7,10
35852,425989,False,6,9,2
35853,426007,False,6,7,18
35854,426011,False,6,1,4
35855,426061,False,6,1,50
35856,426073,False,6,3,12
35857,426077,False,6,7,4
35858,426089,False,6,9,12
35859,426091,False,6,1,2
35860,426103,False,6,3,12
35861,426131,False,6,1,28
35862,426161,False,6,1,30
35863,426163,False,6,3,2
35864,426193,False,6,3,30
35865,426197,False,6,7,4
35866,426211,False,6,1,14
35867,426229,False,6,9,18
35868,426233,False,6,3,4
35869,426253,False,6,3,20
35870,426287,False,6,7,34
35871,426301,False,6,1,14
35872,426311,False,6,1,10
35873,426319,False,6,9,8
35874,426331,False,6,1,12
35875,426353,False,6,3,22
35876,426383,False,6,3,30
35877,426389,False,6,9,6
35878,426401,False,6,1,12
35879,426407,False,6,7,6
35880,426421,False,6,1,14
35881,426427,False,6,7,6
35882,426469,False,6,9,42
35883,426487,False,6,7,18
35884,426527,False,6,7,40
35885,426541,False,6,1,14
35886,426551,False,6,1,10
35887,426553,False,6,3,2
35888,426563,False,6,3,10
35889,426583,False,6,3,20
35890,426611,False,6,1,28
35891,426631,False,6,1,20
35892,426637,False,6,7,6
35893,426641,False,6,1,4
35894,426661,False,6,1,20
35895,426691,False,6,1,30
35896,426697,False,6,7,6
35897,426707,False,6,7,10
35898,426709,False,6,9,2
35899,426731,False,6,1,22
35900,426737,False,6,7,6
35901,426739,False,6,9,2
35902,426743,False,6,3,4
35903,426757,False,6,7,14
35904,426761,False,6,1,4
35905,426763,False,6,3,2
35906,426773,False,6,3,10
35907,426779,False,6,9,6
35908,426787,False,6,7,8
35909,426799,False,6,9,12
35910,426841,False,6,1,42
35911,426859,False,6,9,18
35912,426863,False,6,3,4
35913,426871,False,6,1,8
35914,426889,False,6,9,18
35915,426893,False,6,3,4
35916,426913,False,6,3,20
35917,426917,False,6,7,4
35918,426919,False,6,9,2
35919,426931,False,6,1,12
35920,426941,False,6,1,10
35921,426971,False,6,1,30
35922,426973,False,6,3,2
35923,426997,False,6,7,24
35924,427001,False,6,1,4
35925,427013,False,6,3,12
35926,427039,False,6,9,26
35927,427043,False,6,3,4
35928,427067,False,6,7,24
35929,427069,False,6,9,2
35930,427073,False,6,3,4
35931,427079,False,6,9,6
35932,427081,False,6,1,2
35933,427103,False,6,3,22
35934,427117,False,6,7,14
35935,427151,False,6,1,34
35936,427169,False,6,9,18
35937,427181,False,6,1,12
35938,427213,False,6,3,32
35939,427237,False,6,7,24
35940,427241,False,6,1,4
35941,427243,False,6,3,2
35942,427247,False,6,7,4
35943,427249,False,6,9,2
35944,427279,False,6,9,30
35945,427283,False,6,3,4
35946,427307,False,6,7,24
35947,427309,False,6,9,2
35948,427327,False,6,7,18
35949,427333,False,6,3,6
35950,427351,False,6,1,18
35951,427369,False,6,9,18
35952,427379,False,6,9,10
35953,427381,False,6,1,2
35954,427403,False,6,3,22
35955,427417,False,6,7,14
35956,427421,False,6,1,4
35957,427423,False,6,3,2
35958,427429,False,6,9,6
35959,427433,False,6,3,4
35960,427439,False,6,9,6
35961,427447,False,6,7,8
35962,427451,False,6,1,4
35963,427457,False,6,7,6
35964,427477,False,6,7,20
35965,427513,False,6,3,36
35966,427517,False,6,7,4
35967,427523,False,6,3,6
35968,427529,False,6,9,6
35969,427541,False,6,1,12
35970,427579,False,6,9,38
35971,427591,False,6,1,12
35972,427597,False,6,7,6
35973,427619,False,6,9,22
35974,427621,False,6,1,2
35975,427681,False,6,1,60
35976,427711,False,6,1,30
35977,427717,False,6,7,6
35978,427723,False,6,3,6
35979,427727,False,6,7,4
35980,427733,False,6,3,6
35981,427751,False,6,1,18
35982,427781,False,6,1,30
35983,427787,False,6,7,6
35984,427789,False,6,9,2
35985,427813,False,6,3,24
35986,427849,False,6,9,36
35987,427859,False,6,9,10
35988,427877,False,6,7,18
35989,427879,False,6,9,2
35990,427883,False,6,3,4
35991,427913,False,6,3,30
35992,427919,False,6,9,6
35993,427939,False,6,9,20
35994,427949,False,6,9,10
35995,427951,False,6,1,2
35996,427957,False,6,7,6
35997,427967,False,6,7,10
35998,427969,False,6,9,2
35999,427991,False,6,1,22
36000,427993,False,6,3,2
36001,427997,False,6,7,4
36002,428003,False,6,3,6
36003,428023,False,6,3,20
36004,428027,False,6,7,4
36005,428033,False,6,3,6
36006,428039,False,6,9,6
36007,428041,False,6,1,2
36008,428047,False,6,7,6
36009,428083,False,6,3,36
36010,428093,False,6,3,10
36011,428137,False,6,7,44
36012,428143,False,6,3,6
36013,428147,False,6,7,4
36014,428149,False,6,9,2
36015,428161,False,6,1,12
36016,428167,False,6,7,6
36017,428173,False,6,3,6
36018,428177,False,6,7,4
36019,428221,False,6,1,44
36020,428227,False,6,7,6
36021,428231,False,6,1,4
36022,428249,False,6,9,18
36023,428251,False,6,1,2
36024,428273,False,6,3,22
36025,428297,False,6,7,24
36026,428299,False,6,9,2
36027,428303,False,6,3,4
36028,428339,False,6,9,36
36029,428353,False,6,3,14
36030,428369,False,6,9,16
36031,428401,False,6,1,32
36032,428411,False,6,1,10
36033,428429,False,6,9,18
36034,428471,False,6,1,42
36035,428473,False,6,3,2
36036,428489,False,6,9,16
36037,428503,False,6,3,14
36038,428509,False,6,9,6
36039,428531,False,6,1,22
36040,428539,False,6,9,8
36041,428551,False,6,1,12
36042,428557,False,6,7,6
36043,428563,False,6,3,6
36044,428567,False,6,7,4
36045,428569,False,6,9,2
36046,428579,False,6,9,10
36047,428629,False,6,9,50
36048,428633,False,6,3,4
36049,428639,False,6,9,6
36050,428657,False,6,7,18
36051,428663,False,6,3,6
36052,428671,False,6,1,8
36053,428677,False,6,7,6
36054,428683,False,6,3,6
36055,428693,False,6,3,10
36056,428731,False,6,1,38
36057,428741,False,6,1,10
36058,428759,False,6,9,18
36059,428777,False,6,7,18
36060,428797,False,6,7,20
36061,428801,False,6,1,4
36062,428807,False,6,7,6
36063,428809,False,6,9,2
36064,428833,False,6,3,24
36065,428843,False,6,3,10
36066,428851,False,6,1,8
36067,428863,False,6,3,12
36068,428873,False,6,3,10
36069,428899,False,6,9,26
36070,428951,False,6,1,52
36071,428957,False,6,7,6
36072,428977,False,6,7,20
36073,429007,False,6,7,30
36074,429017,False,6,7,10
36075,429043,False,6,3,26
36076,429083,False,6,3,40
36077,429101,False,6,1,18
36078,429109,False,6,9,8
36079,429119,False,6,9,10
36080,429127,False,6,7,8
36081,429137,False,6,7,10
36082,429139,False,6,9,2
36083,429161,False,6,1,22
36084,429181,False,6,1,20
36085,429197,False,6,7,16
36086,429211,False,6,1,14
36087,429217,False,6,7,6
36088,429223,False,6,3,6
36089,429227,False,6,7,4
36090,429241,False,6,1,14
36091,429259,False,6,9,18
36092,429271,False,6,1,12
36093,429277,False,6,7,6
36094,429281,False,6,1,4
36095,429283,False,6,3,2
36096,429329,False,6,9,46
36097,429347,False,6,7,18
36098,429349,False,6,9,2
36099,429361,False,6,1,12
36100,429367,False,6,7,6
36101,429389,False,6,9,22
36102,429397,False,6,7,8
36103,429409,False,6,9,12
36104,429413,False,6,3,4
36105,429427,False,6,7,14
36106,429431,False,6,1,4
36107,429449,False,6,9,18
36108,429463,False,6,3,14
36109,429467,False,6,7,4
36110,429469,False,6,9,2
36111,429487,False,6,7,18
36112,429497,False,6,7,10
36113,429503,False,6,3,6
36114,429509,False,6,9,6
36115,429511,False,6,1,2
36116,429521,False,6,1,10
36117,429529,False,6,9,8
36118,429547,False,6,7,18
36119,429551,False,6,1,4
36120,429563,False,6,3,12
36121,429581,False,6,1,18
36122,429587,False,6,7,6
36123,429589,False,6,9,2
36124,429599,False,6,9,10
36125,429631,False,6,1,32
36126,429643,False,6,3,12
36127,429659,False,6,9,16
36128,429661,False,6,1,2
36129,429673,False,6,3,12
36130,429677,False,6,7,4
36131,429679,False,6,9,2
36132,429683,False,6,3,4
36133,429701,False,6,1,18
36134,429719,False,6,9,18
36135,429727,False,6,7,8
36136,429731,False,6,1,4
36137,429733,False,6,3,2
36138,429773,False,6,3,40
36139,429791,False,6,1,18
36140,429797,False,6,7,6
36141,429817,False,6,7,20
36142,429823,False,6,3,6
36143,429827,False,6,7,4
36144,429851,False,6,1,24
36145,429853,False,6,3,2
36146,429881,False,6,1,28
36147,429887,False,6,7,6
36148,429889,False,6,9,2
36149,429899,False,6,9,10
36150,429901,False,6,1,2
36151,429907,False,6,7,6
36152,429911,False,6,1,4
36153,429917,False,6,7,6
36154,429929,False,6,9,12
36155,429931,False,6,1,2
36156,429937,False,6,7,6
36157,429943,False,6,3,6
36158,429953,False,6,3,10
36159,429971,False,6,1,18
36160,429973,False,6,3,2
36161,429991,False,6,1,18
36162,430007,False,6,7,16
36163,430009,False,6,9,2
36164,430013,False,6,3,4
36165,430019,False,6,9,6
36166,430057,False,6,7,38
36167,430061,False,6,1,4
36168,430081,False,6,1,20
36169,430091,False,6,1,10
36170,430093,False,6,3,2
36171,430121,False,6,1,28
36172,430139,False,6,9,18
36173,430147,False,6,7,8
36174,430193,False,6,3,46
36175,430259,False,6,9,66
36176,430267,False,6,7,8
36177,430277,False,6,7,10
36178,430279,False,6,9,2
36179,430289,False,6,9,10
36180,430303,False,6,3,14
36181,430319,False,6,9,16
36182,430333,False,6,3,14
36183,430343,False,6,3,10
36184,430357,False,6,7,14
36185,430393,False,6,3,36
36186,430411,False,6,1,18
36187,430427,False,6,7,16
36188,430433,False,6,3,6
36189,430453,False,6,3,20
36190,430487,False,6,7,34
36191,430499,False,6,9,12
36192,430511,False,6,1,12
36193,430513,False,6,3,2
36194,430517,False,6,7,4
36195,430543,False,6,3,26
36196,430553,False,6,3,10
36197,430571,False,6,1,18
36198,430579,False,6,9,8
36199,430589,False,6,9,10
36200,430601,False,6,1,12
36201,430603,False,6,3,2
36202,430649,False,6,9,46
36203,430663,False,6,3,14
36204,430691,False,6,1,28
36205,430697,False,6,7,6
36206,430699,False,6,9,2
36207,430709,False,6,9,10
36208,430723,False,6,3,14
36209,430739,False,6,9,16
36210,430741,False,6,1,2
36211,430747,False,6,7,6
36212,430751,False,6,1,4
36213,430753,False,6,3,2
36214,430769,False,6,9,16
36215,430783,False,6,3,14
36216,430789,False,6,9,6
36217,430799,False,6,9,10
36218,430811,False,6,1,12
36219,430819,False,6,9,8
36220,430823,False,6,3,4
36221,430841,False,6,1,18
36222,430847,False,6,7,6
36223,430861,False,6,1,14
36224,430873,False,6,3,12
36225,430879,False,6,9,6
36226,430883,False,6,3,4
36227,430891,False,6,1,8
36228,430897,False,6,7,6
36229,430907,False,6,7,10
36230,430909,False,6,9,2
36231,430921,False,6,1,12
36232,430949,False,6,9,28
36233,430957,False,6,7,8
36234,430979,False,6,9,22
36235,430981,False,6,1,2
36236,430987,False,6,7,6
36237,430999,False,6,9,12
36238,431017,False,6,7,18
36239,431021,False,6,1,4
36240,431029,False,6,9,8
36241,431047,False,6,7,18
36242,431051,False,6,1,4
36243,431063,False,6,3,12
36244,431077,False,6,7,14
36245,431083,False,6,3,6
36246,431099,False,6,9,16
36247,431107,False,6,7,8
36248,431141,False,6,1,34
36249,431147,False,6,7,6
36250,431153,False,6,3,6
36251,431173,False,6,3,20
36252,431191,False,6,1,18
36253,431203,False,6,3,12
36254,431213,False,6,3,10
36255,431219,False,6,9,6
36256,431237,False,6,7,18
36257,431251,False,6,1,14
36258,431257,False,6,7,6
36259,431267,False,6,7,10
36260,431269,False,6,9,2
36261,431287,False,6,7,18
36262,431297,False,6,7,10
36263,431311,False,6,1,14
36264,431329,False,6,9,18
36265,431339,False,6,9,10
36266,431363,False,6,3,24
36267,431369,False,6,9,6
36268,431377,False,6,7,8
36269,431381,False,6,1,4
36270,431399,False,6,9,18
36271,431423,False,6,3,24
36272,431429,False,6,9,6
36273,431441,False,6,1,12
36274,431447,False,6,7,6
36275,431449,False,6,9,2
36276,431479,False,6,9,30
36277,431513,False,6,3,34
36278,431521,False,6,1,8
36279,431533,False,6,3,12
36280,431567,False,6,7,34
36281,431581,False,6,1,14
36282,431597,False,6,7,16
36283,431603,False,6,3,6
36284,431611,False,6,1,8
36285,431617,False,6,7,6
36286,431621,False,6,1,4
36287,431657,False,6,7,36
36288,431659,False,6,9,2
36289,431663,False,6,3,4
36290,431671,False,6,1,8
36291,431693,False,6,3,22
36292,431707,False,6,7,14
36293,431729,False,6,9,22
36294,431731,False,6,1,2
36295,431759,False,6,9,28
36296,431777,False,6,7,18
36297,431797,False,6,7,20
36298,431801,False,6,1,4
36299,431803,False,6,3,2
36300,431807,False,6,7,4
36301,431831,False,6,1,24
36302,431833,False,6,3,2
36303,431857,False,6,7,24
36304,431863,False,6,3,6
36305,431867,False,6,7,4
36306,431869,False,6,9,2
36307,431881,False,6,1,12
36308,431887,False,6,7,6
36309,431891,False,6,1,4
36310,431903,False,6,3,12
36311,431911,False,6,1,8
36312,431929,False,6,9,18
36313,431933,False,6,3,4
36314,431947,False,6,7,14
36315,431983,False,6,3,36
36316,431993,False,6,3,10
36317,432001,False,6,1,8
36318,432007,False,6,7,6
36319,432023,False,6,3,16
36320,432031,False,6,1,8
36321,432037,False,6,7,6
36322,432043,False,6,3,6
36323,432053,False,6,3,10
36324,432059,False,6,9,6
36325,432067,False,6,7,8
36326,432073,False,6,3,6
36327,432097,False,6,7,24
36328,432121,False,6,1,24
36329,432137,False,6,7,16
36330,432139,False,6,9,2
36331,432143,False,6,3,4
36332,432149,False,6,9,6
36333,432161,False,6,1,12
36334,432163,False,6,3,2
36335,432167,False,6,7,4
36336,432199,False,6,9,32
36337,432203,False,6,3,4
36338,432227,False,6,7,24
36339,432241,False,6,1,14
36340,432251,False,6,1,10
36341,432277,False,6,7,26
36342,432281,False,6,1,4
36343,432287,False,6,7,6
36344,432301,False,6,1,14
36345,432317,False,6,7,16
36346,432323,False,6,3,6
36347,432337,False,6,7,14
36348,432343,False,6,3,6
36349,432349,False,6,9,6
36350,432359,False,6,9,10
36351,432373,False,6,3,14
36352,432389,False,6,9,16
36353,432391,False,6,1,2
36354,432401,False,6,1,10
36355,432413,False,6,3,12
36356,432433,False,6,3,20
36357,432437,False,6,7,4
36358,432449,False,6,9,12
36359,432457,False,6,7,8
36360,432479,False,6,9,22
36361,432491,False,6,1,12
36362,432499,False,6,9,8
36363,432503,False,6,3,4
36364,432511,False,6,1,8
36365,432527,False,6,7,16
36366,432539,False,6,9,12
36367,432557,False,6,7,18
36368,432559,False,6,9,2
36369,432569,False,6,9,10
36370,432577,False,6,7,8
36371,432587,False,6,7,10
36372,432589,False,6,9,2
36373,432613,False,6,3,24
36374,432631,False,6,1,18
36375,432637,False,6,7,6
36376,432659,False,6,9,22
36377,432661,False,6,1,2
36378,432713,False,6,3,52
36379,432721,False,6,1,8
36380,432727,False,6,7,6
36381,432737,False,6,7,10
36382,432743,False,6,3,6
36383,432749,False,6,9,6
36384,432781,False,6,1,32
36385,432793,False,6,3,12
36386,432797,False,6,7,4
36387,432799,False,6,9,2
36388,432833,False,6,3,34
36389,432847,False,6,7,14
36390,432857,False,6,7,10
36391,432869,False,6,9,12
36392,432893,False,6,3,24
36393,432907,False,6,7,14
36394,432923,False,6,3,16
36395,432931,False,6,1,8
36396,432959,False,6,9,28
36397,432961,False,6,1,2
36398,432979,False,6,9,18
36399,432983,False,6,3,4
36400,432989,False,6,9,6
36401,433003,False,6,3,14
36402,433033,False,6,3,30
36403,433049,False,6,9,16
36404,433051,False,6,1,2
36405,433061,False,6,1,10
36406,433073,False,6,3,12
36407,433079,False,6,9,6
36408,433087,False,6,7,8
36409,433093,False,6,3,6
36410,433099,False,6,9,6
36411,433117,False,6,7,18
36412,433123,False,6,3,6
36413,433141,False,6,1,18
36414,433151,False,6,1,10
36415,433187,False,6,7,36
36416,433193,False,6,3,6
36417,433201,False,6,1,8
36418,433207,False,6,7,6
36419,433229,False,6,9,22
36420,433241,False,6,1,12
36421,433249,False,6,9,8
36422,433253,False,6,3,4
36423,433259,False,6,9,6
36424,433261,False,6,1,2
36425,433267,False,6,7,6
36426,433271,False,6,1,4
36427,433291,False,6,1,20
36428,433309,False,6,9,18
36429,433319,False,6,9,10
36430,433337,False,6,7,18
36431,433351,False,6,1,14
36432,433357,False,6,7,6
36433,433361,False,6,1,4
36434,433369,False,6,9,8
36435,433373,False,6,3,4
36436,433393,False,6,3,20
36437,433399,False,6,9,6
36438,433421,False,6,1,22
36439,433429,False,6,9,8
36440,433439,False,6,9,10
36441,433453,False,6,3,14
36442,433469,False,6,9,16
36443,433471,False,6,1,2
36444,433501,False,6,1,30
36445,433507,False,6,7,6
36446,433513,False,6,3,6
36447,433549,False,6,9,36
36448,433571,False,6,1,22
36449,433577,False,6,7,6
36450,433607,False,6,7,30
36451,433627,False,6,7,20
36452,433633,False,6,3,6
36453,433639,False,6,9,6
36454,433651,False,6,1,12
36455,433661,False,6,1,10
36456,433663,False,6,3,2
36457,433673,False,6,3,10
36458,433679,False,6,9,6
36459,433681,False,6,1,2
36460,433703,False,6,3,22
36461,433723,False,6,3,20
36462,433729,False,6,9,6
36463,433747,False,6,7,18
36464,433759,False,6,9,12
36465,433777,False,6,7,18
36466,433781,False,6,1,4
36467,433787,False,6,7,6
36468,433813,False,6,3,26
36469,433817,False,6,7,4
36470,433847,False,6,7,30
36471,433859,False,6,9,12
36472,433861,False,6,1,2
36473,433877,False,6,7,16
36474,433883,False,6,3,6
36475,433889,False,6,9,6
36476,433931,False,6,1,42
36477,433943,False,6,3,12
36478,433963,False,6,3,20
36479,433967,False,6,7,4
36480,433981,False,6,1,14
36481,434009,False,6,9,28
36482,434011,False,6,1,2
36483,434029,False,6,9,18
36484,434039,False,6,9,10
36485,434081,False,6,1,42
36486,434087,False,6,7,6
36487,434107,False,6,7,20
36488,434111,False,6,1,4
36489,434113,False,6,3,2
36490,434117,False,6,7,4
36491,434141,False,6,1,24
36492,434167,False,6,7,26
36493,434179,False,6,9,12
36494,434191,False,6,1,12
36495,434201,False,6,1,10
36496,434209,False,6,9,8
36497,434221,False,6,1,12
36498,434237,False,6,7,16
36499,434243,False,6,3,6
36500,434249,False,6,9,6
36501,434261,False,6,1,12
36502,434267,False,6,7,6
36503,434293,False,6,3,26
36504,434297,False,6,7,4
36505,434303,False,6,3,6
36506,434311,False,6,1,8
36507,434323,False,6,3,12
36508,434347,False,6,7,24
36509,434353,False,6,3,6
36510,434363,False,6,3,10
36511,434377,False,6,7,14
36512,434383,False,6,3,6
36513,434387,False,6,7,4
36514,434389,False,6,9,2
36515,434407,False,6,7,18
36516,434411,False,6,1,4
36517,434431,False,6,1,20
36518,434437,False,6,7,6
36519,434459,False,6,9,22
36520,434461,False,6,1,2
36521,434471,False,6,1,10
36522,434479,False,6,9,8
36523,434501,False,6,1,22
36524,434509,False,6,9,8
36525,434521,False,6,1,12
36526,434561,False,6,1,40
36527,434563,False,6,3,2
36528,434573,False,6,3,10
36529,434593,False,6,3,20
36530,434597,False,6,7,4
36531,434611,False,6,1,14
36532,434647,False,6,7,36
36533,434659,False,6,9,12
36534,434683,False,6,3,24
36535,434689,False,6,9,6
36536,434699,False,6,9,10
36537,434717,False,6,7,18
36538,434719,False,6,9,2
36539,434743,False,6,3,24
36540,434761,False,6,1,18
36541,434783,False,6,3,22
36542,434803,False,6,3,20
36543,434807,False,6,7,4
36544,434813,False,6,3,6
36545,434821,False,6,1,8
36546,434827,False,6,7,6
36547,434831,False,6,1,4
36548,434839,False,6,9,8
36549,434849,False,6,9,10
36550,434857,False,6,7,8
36551,434867,False,6,7,10
36552,434873,False,6,3,6
36553,434881,False,6,1,8
36554,434909,False,6,9,28
36555,434921,False,6,1,12
36556,434923,False,6,3,2
36557,434927,False,6,7,4
36558,434933,False,6,3,6
36559,434939,False,6,9,6
36560,434947,False,6,7,8
36561,434957,False,6,7,10
36562,434963,False,6,3,6
36563,434977,False,6,7,14
36564,434981,False,6,1,4
36565,434989,False,6,9,8
36566,435037,False,6,7,48
36567,435041,False,6,1,4
36568,435059,False,6,9,18
36569,435103,False,6,3,44
36570,435107,False,6,7,4
36571,435109,False,6,9,2
36572,435131,False,6,1,22
36573,435139,False,6,9,8
36574,435143,False,6,3,4
36575,435151,False,6,1,8
36576,435161,False,6,1,10
36577,435179,False,6,9,18
36578,435181,False,6,1,2
36579,435187,False,6,7,6
36580,435191,False,6,1,4
36581,435221,False,6,1,30
36582,435223,False,6,3,2
36583,435247,False,6,7,24
36584,435257,False,6,7,10
36585,435263,False,6,3,6
36586,435277,False,6,7,14
36587,435283,False,6,3,6
36588,435287,False,6,7,4
36589,435307,False,6,7,20
36590,435317,False,6,7,10
36591,435343,False,6,3,26
36592,435349,False,6,9,6
36593,435359,False,6,9,10
36594,435371,False,6,1,12
36595,435397,False,6,7,26
36596,435401,False,6,1,4
36597,435403,False,6,3,2
36598,435419,False,6,9,16
36599,435427,False,6,7,8
36600,435437,False,6,7,10
36601,435439,False,6,9,2
36602,435451,False,6,1,12
36603,435481,False,6,1,30
36604,435503,False,6,3,22
36605,435529,False,6,9,26
36606,435541,False,6,1,12
36607,435553,False,6,3,12
36608,435559,False,6,9,6
36609,435563,False,6,3,4
36610,435569,False,6,9,6
36611,435571,False,6,1,2
36612,435577,False,6,7,6
36613,435583,False,6,3,6
36614,435593,False,6,3,10
36615,435619,False,6,9,26
36616,435623,False,6,3,4
36617,435637,False,6,7,14
36618,435641,False,6,1,4
36619,435647,False,6,7,6
36620,435649,False,6,9,2
36621,435653,False,6,3,4
36622,435661,False,6,1,8
36623,435679,False,6,9,18
36624,435709,False,6,9,30
36625,435731,False,6,1,22
36626,435733,False,6,3,2
36627,435739,False,6,9,6
36628,435751,False,6,1,12
36629,435763,False,6,3,12
36630,435769,False,6,9,6
36631,435779,False,6,9,10
36632,435817,False,6,7,38
36633,435839,False,6,9,22
36634,435847,False,6,7,8
36635,435857,False,6,7,10
36636,435859,False,6,9,2
36637,435881,False,6,1,22
36638,435889,False,6,9,8
36639,435893,False,6,3,4
36640,435907,False,6,7,14
36641,435913,False,6,3,6
36642,435923,False,6,3,10
36643,435947,False,6,7,24
36644,435949,False,6,9,2
36645,435973,False,6,3,24
36646,435983,False,6,3,10
36647,435997,False,6,7,14
36648,436003,False,6,3,6
36649,436013,False,6,3,10
36650,436027,False,6,7,14
36651,436061,False,6,1,34
36652,436081,False,6,1,20
36653,436087,False,6,7,6
36654,436091,False,6,1,4
36655,436097,False,6,7,6
36656,436127,False,6,7,30
36657,436147,False,6,7,20
36658,436151,False,6,1,4
36659,436157,False,6,7,6
36660,436171,False,6,1,14
36661,436181,False,6,1,10
36662,436217,False,6,7,36
36663,436231,False,6,1,14
36664,436253,False,6,3,22
36665,436273,False,6,3,20
36666,436279,False,6,9,6
36667,436283,False,6,3,4
36668,436291,False,6,1,8
36669,436307,False,6,7,16
36670,436309,False,6,9,2
36671,436313,False,6,3,4
36672,436343,False,6,3,30
36673,436357,False,6,7,14
36674,436399,False,6,9,42
36675,436417,False,6,7,18
36676,436427,False,6,7,10
36677,436439,False,6,9,12
36678,436459,False,6,9,20
36679,436463,False,6,3,4
36680,436477,False,6,7,14
36681,436481,False,6,1,4
36682,436483,False,6,3,2
36683,436507,False,6,7,24
36684,436523,False,6,3,16
36685,436529,False,6,9,6
36686,436531,False,6,1,2
36687,436547,False,6,7,16
36688,436549,False,6,9,2
36689,436571,False,6,1,22
36690,436591,False,6,1,20
36691,436607,False,6,7,16
36692,436621,False,6,1,14
36693,436627,False,6,7,6
36694,436649,False,6,9,22
36695,436651,False,6,1,2
36696,436673,False,6,3,22
36697,436687,False,6,7,14
36698,436693,False,6,3,6
36699,436717,False,6,7,24
36700,436727,False,6,7,10
36701,436729,False,6,9,2
36702,436739,False,6,9,10
36703,436741,False,6,1,2
36704,436757,False,6,7,16
36705,436801,False,6,1,44
36706,436811,False,6,1,10
36707,436819,False,6,9,8
36708,436831,False,6,1,12
36709,436841,False,6,1,10
36710,436853,False,6,3,12
36711,436871,False,6,1,18
36712,436889,False,6,9,18
36713,436913,False,6,3,24
36714,436957,False,6,7,44
36715,436963,False,6,3,6
36716,436967,False,6,7,4
36717,436973,False,6,3,6
36718,436979,False,6,9,6
36719,436993,False,6,3,14
36720,436999,False,6,9,6
36721,437011,False,6,1,12
36722,437033,False,6,3,22
36723,437071,False,6,1,38
36724,437077,False,6,7,6
36725,437083,False,6,3,6
36726,437093,False,6,3,10
36727,437111,False,6,1,18
36728,437113,False,6,3,2
36729,437137,False,6,7,24
36730,437141,False,6,1,4
36731,437149,False,6,9,8
36732,437153,False,6,3,4
36733,437159,False,6,9,6
36734,437191,False,6,1,32
36735,437201,False,6,1,10
36736,437219,False,6,9,18
36737,437237,False,6,7,18
36738,437243,False,6,3,6
36739,437263,False,6,3,20
36740,437273,False,6,3,10
36741,437279,False,6,9,6
36742,437287,False,6,7,8
36743,437293,False,6,3,6
36744,437321,False,6,1,28
36745,437351,False,6,1,30
36746,437357,False,6,7,6
36747,437363,False,6,3,6
36748,437387,False,6,7,24
36749,437389,False,6,9,2
36750,437401,False,6,1,12
36751,437413,False,6,3,12
36752,437467,False,6,7,54
36753,437471,False,6,1,4
36754,437473,False,6,3,2
36755,437497,False,6,7,24
